Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season
30,2026-04-28,boxscore,MIN,,SEA,,1,7,,13-17,3,2,Bazardo,Ryan,,02:48:00,N,17821.0,1.2,-,,37,35,1,7,1,0,1,1,3,0,1,7,0.229,0.326,0.38,0.706,11,0,1,0,0,0,0,0.222,9,9,Logan Gilbert,R,54,2026
31,2026-04-29,boxscore,MIN,,SEA,,3,5,,13-18,4,2.5,Criswell,Orze,Muñoz,03:14:00,D,20051.0,0.88,--,,40,37,3,12,1,0,0,3,2,0,3,10,0.233,0.327,0.379,0.706,13,2,0,0,0,0,0,0.444,10,12,George Kirby,R,48,2026
32,2026-04-30,boxscore,MIN,,TOR,,7,1,,14-18,4,2,Ober,Gausman,,02:29:00,N,16985.0,0.83,+,,35,30,7,7,1,0,2,6,1,0,4,6,0.233,0.327,0.381,0.708,14,0,0,0,1,0,0,0.217,4,10,Kevin Gausman,R,45,2026
33,2026-05-01,boxscore,MIN,,TOR,,3,7,,14-19,4,3,Corbin,Woods Richardson,,02:40:00,N,19762.0,0.77,-,,39,35,3,10,0,0,1,3,0,1,2,10,0.235,0.327,0.381,0.708,13,0,1,0,1,0,0,0.36,9,9,Patrick Corbin,L,51,2026
34,2026-05-02,boxscore,MIN,,TOR,,4,11,,14-20,5,4,Cease,Garcia,,02:37:00,D,30687.0,0.59,--,,34,33,4,7,2,0,1,3,0,0,1,7,0.234,0.325,0.38,0.705,12,1,0,0,0,0,0,0.24,3,9,Dylan Cease,R,55,2026
35,2026-05-03,boxscore,MIN,,TOR,,4,3,,15-20,5,3,Morris,Yesavage,Topa,02:52:00,D,20394.0,0.98,+,,36,32,4,9,4,0,0,4,1,0,4,9,0.235,0.326,0.381,0.707,13,1,0,0,0,0,0,0.391,8,10,Trey Yesavage,R,51,2026
36,2026-05-05,boxscore,MIN,@,WSN,,11,3,,16-20,5,1.5,Bradley,Cavalli,,02:48:00,N,17844.0,0.62,++,,46,37,11,10,4,0,1,10,1,0,6,4,0.236,0.328,0.384,0.712,17,0,2,0,1,0,0,0.273,8,9,Cade Cavalli,R,33,2026
37,2026-05-06,boxscore,MIN,@,WSN,,2,15,,16-21,5,2.5,Mikolas,Ober,,02:34:00,N,17444.0,0.99,-,,31,31,2,3,1,0,1,2,0,0,0,5,0.233,0.323,0.38,0.703,7,0,0,0,0,1,0,0.08,2,11,Miles Mikolas,R,57,2026
38,2026-05-07,boxscore,MIN,@,WSN,,5,7,,16-22,5,3.5,Poulin,Klein,Varland,02:57:00,D,13543.0,0.85,--,,41,34,5,11,4,0,1,5,0,0,4,8,0.235,0.326,0.384,0.709,18,1,2,1,0,0,1,0.4,9,12,Jake Irvin,R,36,2026
39,2026-05-08,boxscore,MIN,@,CLE,,4,6,,16-23,5,4.5,Messick,Prielipp,Smith,02:57:00,N,19030.0,0.49,---,,40,38,4,13,2,0,1,3,1,0,2,11,0.238,0.327,0.386,0.713,18,1,0,0,0,0,0,0.462,9,10,Parker Messick,L,57,2026
40,2026-05-09,boxscore,MIN,@,CLE,,2,1,11.0,17-23,5,3.5,Orze,Pallette,Garcia,03:27:00,N,28230.0,0.86,+,,39,35,2,2,1,0,1,2,0,0,3,17,0.234,0.323,0.381,0.703,6,0,1,0,0,1,0,0.059,6,11,Tanner Bibee,R,73,2026
41,2026-05-10,boxscore,MIN,@,CLE,,5,4,,18-23,5,2.5,Rojas,Williams,Gómez,02:53:00,D,22475.0,1.29,++,,38,35,5,13,4,0,0,4,3,1,2,8,0.237,0.325,0.383,0.708,17,2,0,1,0,0,1,0.481,6,11,Gavin Williams,R,37,2026
42,2026-05-12,boxscore,MIN,,MIA,,3,0,,19-23,3,3,Ober,Pérez,,02:07:00,N,13471.0,1.19,+++,,35,28,3,4,0,0,1,2,4,0,6,10,0.235,0.324,0.381,0.705,7,1,1,0,0,0,0,0.176,8,10,Eury Pérez,R,59,2026
43,2026-05-13,boxscore,MIN,,MIA,,5,9,,19-24,3,4,Meyer,Woods Richardson,,02:53:00,N,14005.0,1.24,-,,39,36,5,8,3,0,3,5,2,0,3,13,0.235,0.323,0.385,0.708,20,0,0,0,0,0,0,0.25,7,9,Max Meyer,R,46,2026
44,2026-05-14,boxscore,MIN,,MIA,,9,1,,20-24,3,3.5,Matthews,Garrett,,02:29:00,D,20702.0,0.6,+,,38,32,9,9,4,0,0,9,2,1,6,7,0.236,0.325,0.385,0.71,13,0,0,0,0,0,0,0.36,5,9,Braxton Garrett,L,24,2026
45,2026-05-15,boxscore,MIN,,MIL,,2,3,,20-25,3,3.5,Ashby,Morris,Megill,02:40:00,N,24309.0,0.46,-,,34,32,2,8,0,0,0,1,0,1,1,6,0.236,0.324,0.383,0.707,8,2,1,0,0,1,0,0.308,5,9,Coleman Crow,R,60,2026
46,2026-05-16,boxscore,MIN,,MIL,,1,2,,20-26,3,4.5,Henderson,Prielipp,Patrick,02:25:00,N,33115.0,0.87,--,,35,34,1,7,1,1,1,1,0,0,1,10,0.236,0.322,0.383,0.705,13,0,0,0,0,0,0,0.261,7,9,Logan Henderson,R,57,2026
47,2026-05-17,boxscore,MIN,,MIL,,5,4,,21-26,3,4.5,Ober,Anderson,Garcia,02:54:00,D,25375.0,1.1,+,,35,28,5,6,2,1,1,4,0,1,3,8,0.235,0.323,0.384,0.707,13,0,3,0,1,0,0,0.25,6,11,Robert Gasser,L,47,2026
48,2026-05-18,boxscore,MIN,,HOU,,6,3,,22-26,3,4.5,Orze,Imai,Rogers,02:38:00,N,11488.0,0.83,++,,33,30,6,9,1,0,2,6,0,1,3,6,0.236,0.324,0.387,0.71,16,1,0,0,0,0,0,0.318,3,10,Tatsuya Imai,R,47,2026
49,2026-05-19,boxscore,MIN,,HOU,,1,2,,22-27,3,5.5,Alexander,Matthews,Abreu,02:17:00,N,13557.0,0.61,-,,37,35,1,7,2,1,0,0,0,0,1,8,0.236,0.322,0.385,0.707,11,0,1,0,0,1,0,0.259,9,12,Jason Alexander,R,67,2026
50,2026-05-20,boxscore,MIN,,HOU,,4,1,,23-27,3,5.5,Ryan,Burrows,Morris,02:15:00,D,23522.0,0.89,+,,33,29,4,6,1,0,2,4,0,0,3,3,0.235,0.322,0.386,0.708,13,1,1,0,0,0,0,0.167,5,10,Mike Burrows,R,43,2026
51,2026-05-22,boxscore,MIN,@,BOS,,8,6,,24-27,3,6,Adams,Slaten,Banda,02:52:00,N,34740.0,0.47,++,,44,38,8,10,1,0,2,8,0,1,4,11,0.236,0.323,0.388,0.71,17,0,2,0,0,2,0,0.32,9,11,Payton Tolle,L,59,2026
52,2026-05-23,boxscore,MIN,@,BOS,,4,2,,25-27,3,5,Bradley,Morán,Rogers,02:51:00,D,37105.0,1.12,+++,,40,37,4,12,3,0,0,4,0,1,1,9,0.238,0.323,0.388,0.711,15,0,0,0,2,0,0,0.4,9,10,Jovani Morán,L,40,2026
53,2026-05-24,boxscore,MIN,@,BOS,,6,5,,26-27,3,5,Ober,Guerrero,Adams,03:22:00,D,31050.0,1.05,++++,,43,37,6,12,3,0,0,5,0,1,5,12,0.239,0.325,0.388,0.713,15,1,1,0,0,0,0,0.48,10,9,Sonny Gray,R,40,2026
54,2026-05-25,boxscore,MIN,@,CHW,,1,3,,26-28,3,5,Kay,Matthews,Domínguez,02:19:00,D,30114.0,1.46,-,,36,34,1,7,2,0,1,1,0,0,1,8,0.239,0.323,0.388,0.711,12,0,1,0,0,1,0,0.24,8,12,Anthony Kay,L,62,2026
55,2026-05-26,boxscore,MIN,@,CHW,,5,3,11.0,27-28,3,4,Rogers,Davis,Gómez,03:12:00,N,15432.0,1.14,+,,40,37,5,7,2,1,0,5,0,1,3,13,0.238,0.322,0.386,0.708,11,0,0,0,0,0,0,0.292,4,12,Sean Burke,R,69,2026
56,2026-05-27,boxscore,MIN,@,CHW,,2,15,,27-29,3,5,Sandlin,Prielipp,,02:20:00,N,14796.0,1.07,-,,30,30,2,3,1,0,2,2,0,0,0,5,0.236,0.319,0.385,0.704,10,0,0,0,0,0,0,0.043,1,12,David Sandlin,R,70,2026
57,2026-05-28,boxscore,MIN,@,CHW,,2,6,,27-30,3,5.5,Martin,Woods Richardson,,02:27:00,D,14194.0,1.53,--,,35,32,2,5,2,0,0,2,1,0,2,8,0.234,0.317,0.382,0.699,7,0,0,0,1,0,0,0.2,6,9,Davis Martin,R,67,2026
58,2026-05-29,boxscore,MIN,@,PIT,,5,6,,27-31,3,6.5,Soto,Rogers,,03:00:00,N,27107.0,1.03,---,,36,34,5,8,1,0,2,5,0,0,2,12,0.234,0.316,0.383,0.7,15,1,0,0,0,0,0,0.3,4,11,Jared Jones,R,33,2026
59,2026-05-30,boxscore,MIN,@,PIT,,9,10,,27-32,3,6.5,Ramírez,Ober,Soto,03:14:00,D,24272.0,0.99,----,,44,39,9,12,4,1,0,9,0,0,5,10,0.236,0.318,0.385,0.703,18,0,0,0,0,0,0,0.414,8,12,Mitch Keller,R,18,2026
60,2026-05-31,boxscore,MIN,@,PIT,,3,9,,27-33,3,6.5,Ashcraft,Matthews,,02:30:00,D,19358.0,1.07,-----,,32,32,3,6,0,0,2,3,0,1,0,14,0.235,0.316,0.385,0.701,12,1,0,0,0,0,0,0.25,2,10,Braxton Ashcraft,R,65,2026
61,2026-06-01,boxscore,MIN,,CHW,,9,6,,28-33,3,6,Ryan,Sandlin,,02:32:00,N,12525.0,0.98,+,,37,31,9,10,1,0,1,9,2,0,4,6,0.236,0.317,0.386,0.703,14,0,0,0,2,0,0,0.346,4,11,David Sandlin,R,14,2026
62,2026-06-02,boxscore,MIN,,CHW,,6,4,,29-33,3,6,Prielipp,Martin,Gómez,02:40:00,N,15358.0,1.24,++,,36,31,6,10,1,0,0,6,1,0,3,4,0.238,0.318,0.385,0.703,11,2,1,0,1,0,0,0.357,6,10,Davis Martin,R,19,2026
63,2026-06-03,boxscore,MIN,,CHW,,0,8,,29-34,3,7,Fedde,Bradley,,02:43:00,D,20322.0,1.35,-,,34,32,0,5,0,0,0,0,0,0,1,8,0.236,0.316,0.382,0.698,5,0,1,0,0,0,0,0.208,7,11,Erick Fedde,R,64,2026
64,2026-06-04,boxscore,MIN,,KCR,,6,8,,29-35,3,7,Strahm,Rogers,Lange,03:03:00,N,17802.0,1.25,--,,38,36,6,9,1,1,4,6,0,0,2,7,0.237,0.316,0.387,0.703,24,0,0,0,0,0,0,0.2,5,12,Seth Lugo,R,38,2026
65,2026-06-05,boxscore,MIN,,KCR,,5,3,,30-35,3,6,Matthews,Wacha,Adams,02:23:00,N,19805.0,0.77,+,,34,34,5,10,4,0,1,3,0,0,0,6,0.237,0.316,0.388,0.704,17,0,0,0,0,0,0,0.333,5,10,Michael Wacha,R,37,2026
66,2026-06-06,boxscore,MIN,,KCR,,2,3,,30-36,3,7,Strahm,Orze,Lange,02:43:00,D,20555.0,0.71,-,,34,28,2,4,2,0,1,2,0,0,4,7,0.236,0.315,0.388,0.702,9,2,1,0,1,0,0,0.143,5,12,Luinder Avila,R,59,2026
67,2026-06-07,boxscore,MIN,,KCR,,5,6,,30-37,3,7,Cameron,Prielipp,Erceg,02:49:00,D,19876.0,0.4,--,,38,37,5,8,1,0,1,5,1,0,1,8,0.236,0.314,0.387,0.7,12,0,0,0,0,1,0,0.25,6,12,Noah Cameron,L,71,2026
68,2026-06-09,boxscore,MIN,@,DET,,4,10,,30-38,3,6.5,Melton,Bradley,,03:08:00,N,22641.0,0.67,---,,42,36,4,10,1,0,4,4,0,1,3,11,0.237,0.315,0.391,0.705,23,0,3,0,0,0,0,0.286,11,11,Troy Melton,R,40,2026
69,2026-06-10 00:00:00,boxscore,MIN,@,DET,,6,4,,31-38,3,6,Rogers,Valdez,Gómez,03:17:00,N,23517.0,0.59,+,,42,35,6,12,1,0,2,5,1,0,5,3,0.238,0.317,0.393,0.71,19,3,2,0,0,0,0,0.333,9,10,Framber Valdez,L,39,2026
70,2026-06-11 00:00:00,boxscore,MIN,@,DET,,0,11,,31-39,3,6.5,Montero,Matthews,,02:17:00,D,30714.0,0.71,-,,33,32,0,5,0,0,0,0,0,0,1,7,0.237,0.315,0.39,0.705,5,0,0,0,0,0,0,0.2,6,12,Keider Montero,R,68,2026
71,2026-06-12 00:00:00,boxscore,MIN,,STL,,9,8,,32-39,3,6.5,Banda,Stanek,Morris,02:48:00,N,23089.0,0.79,+,,36,32,9,11,4,0,4,9,0,0,3,6,0.239,0.316,0.396,0.712,27,1,0,0,1,0,0,0.304,3,11,Kyle Leahy,R,39,2026
72,2026-06-13 00:00:00,boxscore,MIN,,STL,,6,9,,32-40,3,7.0,Svanson,Lawrence,,02:44:00,D,23408.0,0.93,-,,37,32,6,7,1,0,3,6,0,0,5,8,0.238,0.316,0.398,0.714,17,2,0,0,0,0,0,0.19,4,13,Matthew Liberatore,L,40,2026
