Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
1,2022-04-08,boxscore,COL,,LAD,L,3,5,,0-1,5,1,Buehler,Freeland,Kimbrel,0.13125,D,48627.0,1.01,-,,38,35,3,7,4,0,0,3,0,0,3,12,0.2,0.263,0.314,0.577,11,0,0,0,0,1,0,0.304,8,9,Walker Buehler,R,54,2022,9.0,152,92,23,20,"K.Freeland (99-35-L), T.Kinley (99), A.Goudeau (99), J.Lawrence (99)"
2,2022-04-09,boxscore,COL,,LAD,W,3,2,,44927,2,0.5,Estévez,Treinen,Bard,0.1166666667,N,48087.0,0.92,+,,34,32,3,8,1,0,1,3,0,0,1,10,0.224,0.278,0.343,0.621,12,0,1,0,0,0,0,0.333,7,10,Tony Gonsolin,R,47,2022,9.0,125,82,21,11,"G.Márquez (99-72), A.Colomé (99-BS), C.Estévez (99-W), D.Bard (99-S)"
3,2022-04-10,boxscore,COL,,LAD,W,9,4,,44958,2,0.5,Chacín,Urías,Blach,0.1340277778,D,40825.0,1.01,++,,39,33,9,10,0,0,2,7,3,0,3,3,0.25,0.315,0.39,0.705,16,1,2,0,1,1,0,0.276,6,9,Julio Urías,L,24,2022,9.0,145,98,27,13,"A.Senzatela (99-31), J.Chacín (99-W), T.Blach (99-S)"
4,2022-04-11,boxscore,COL,@,TEX,W,6,4,10.0,44986,2,0.5,Bard,Holland,Goudeau,0.1673611111,D,35052.0,0.94,+++,,47,42,6,14,3,1,2,4,0,0,2,11,0.275,0.342,0.451,0.792,25,1,3,0,0,1,0,0.414,12,11,Taylor Hearn,L,47,2022,10.0,167,107,25,16,"A.Gomber (99-46), J.Lawrence (2), T.Kinley (2), C.Estévez (1), A.Colomé 
(1), D.Bard (1-BW), A.Goudeau (2-S)"
5,2022-04-12,boxscore,COL,@,TEX,W,4,1,,45017,1,up 0.5,Chacín,Pérez,Bard,0.13125,N,15862.0,0.97,++++,,38,31,4,7,3,0,0,4,0,0,3,7,0.266,0.338,0.428,0.766,10,2,2,1,1,0,0,0.28,7,11,Martín Pérez,L,37,2022,9.0,133,80,22,18,"C.Kuhl (99-56), J.Chacín (1-W), C.Estévez (0-H), D.Bard (0-S)"
6,2022-04-14,boxscore,COL,,CHC,L,2,5,,45018,1,Tied,Thompson,Freeland,Givens,0.1263888889,N,24444.0,1.08,-,,41,37,2,10,1,0,0,2,0,0,4,7,0.267,0.339,0.405,0.744,11,1,0,0,0,0,0,0.333,12,9,Justin Steele,L,47,2022,9.0,111,77,28,9,"K.Freeland (5-29-L), A.Goudeau (2), J.Lawrence (2), T.Kinley (2)"
7,2022-04-15,boxscore,COL,,CHC,W,6,5,,45048,1,Tied,Blach,Stroman,Bard,0.1430555556,N,35450.0,1.02,+,,36,34,6,11,4,0,2,6,0,1,2,9,0.275,0.342,0.434,0.776,21,0,0,0,0,0,0,0.391,6,9,Marcus Stroman,R,33,2022,9.0,163,97,33,6,"G.Márquez (5-29), T.Blach (4-W), A.Colomé (3-H), C.Estévez (2-H), T.Kinley 
(0-H), D.Bard (2-S)"
8,2022-04-16,boxscore,COL,,CHC,W,9,6,,45079,1,Tied,Senzatela,Leiter,Bard,0.1236111111,N,37476.0,1.02,++,,38,33,9,11,1,1,2,9,0,0,4,6,0.282,0.348,0.455,0.803,20,1,0,0,1,0,0,0.346,5,10,Mark Leiter Jr.,R,22,2022,9.0,143,96,17,17,"A.Senzatela (5-51-W), J.Chacín (3), J.Lawrence (1-H), D.Bard (0-S)"
9,2022-04-17,boxscore,COL,,CHC,L,4,6,,45080,3,1,Wick,Gomber,Robertson,0.1381944444,D,36391.0,1.06,-,,39,34,4,9,2,0,1,4,0,0,4,9,0.28,0.347,0.45,0.797,14,1,0,0,1,0,0,0.32,8,11,Drew Smyly,L,59,2022,9.0,157,93,26,11,"A.Gomber (5-27-L), A.Goudeau (2), T.Kinley (1), J.Lawrence (0)"
10,2022-04-18,boxscore,COL,,PHI,W,4,1,,45110,3,1,Kuhl,Nola,Colomé,0.1201388889,N,20403.0,0.98,+,,34,30,4,9,4,0,1,3,0,1,3,5,0.282,0.348,0.457,0.806,16,0,0,1,0,0,0,0.333,6,9,Aaron Nola,R,51,2022,9.0,118,76,21,14,"C.Kuhl (5-71-W), T.Kinley (0-H), C.Estévez (2), J.Chacín (1-H), A.Colomé 
(2-S)"
11,2022-04-19,boxscore,COL,,PHI,W,6,5,,45141,1,Tied,Lawrence,Domínguez,Bard,0.1263888889,N,23800.0,1.05,++,,36,30,6,8,0,0,1,6,0,0,4,6,0.28,0.348,0.45,0.798,11,0,0,1,1,0,0,0.292,6,10,Kyle Gibson,R,49,2022,9.0,133,83,22,12,"K.Freeland (4-49), T.Blach (3-BS), J.Lawrence (1-W), A.Colomé (0-H), D.Bard 
(2-S)"
12,2022-04-20,boxscore,COL,,PHI,L,6,9,,45142,2,1,Hand,Chacín,Knebel,0.13125,D,21490.0,1.07,-,,41,37,6,11,4,0,0,6,0,0,2,9,0.282,0.347,0.446,0.793,15,1,1,0,1,1,0,0.379,8,10,Zach Eflin,R,46,2022,9.0,140,92,21,14,"G.Márquez (4-43), J.Chacín (1-L), L.Gilbreath (99), R.Stephenson (99), 
C.Estévez (1)"
13,2022-04-23,boxscore,COL,@,DET,L,0,13,,45143,3,1,Skubal,Senzatela,,0.1263888889,D,37566.0,1.02,--,,34,32,0,7,0,0,0,0,0,0,2,10,0.277,0.341,0.43,0.771,7,2,0,0,0,0,0,0.318,7,11,Tarik Skubal,L,68,2022,8.0,162,102,28,11,"A.Senzatela (6-30-L), T.Blach (3), L.Gilbreath (2), J.Chacín (2)"
14,2022-04-23,boxscore,COL,@,DET,W,3,2,,45174,3,1,Gomber,Brieske,Colomé,0.1159722222,N,28635.0,0.95,+,,33,30,3,3,0,0,2,3,0,0,3,11,0.266,0.331,0.421,0.753,9,0,0,0,0,0,0,0.059,3,10,Beau Brieske,R,50,2022,9.0,146,97,19,16,"A.Gomber (5-72-W), R.Stephenson (2-H), T.Kinley (4-H), A.Colomé (3-S)"
15,2022-04-24,boxscore,COL,@,DET,W,6,2,,45204,3,1,Kuhl,Alexander,,0.1215277778,D,20088.0,1.01,++,,39,37,6,11,3,0,1,6,1,1,2,5,0.268,0.332,0.424,0.756,17,0,0,0,0,0,0,0.323,6,10,Tyler Alexander,L,26,2022,9.0,131,78,20,18,"C.Kuhl (5-62-W), J.Lawrence (4), T.Kinley (0), C.Estévez (3)"
16,2022-04-25,boxscore,COL,@,PHI,L,2,8,,45205,3,2,Gibson,Freeland,,0.13125,N,20130.0,1.08,-,,32,29,2,5,1,0,2,2,0,0,2,5,0.263,0.327,0.424,0.751,12,3,1,0,0,0,0,0.136,3,9,Kyle Gibson,R,57,2022,8.0,157,97,25,14,"K.Freeland (5-51-L), A.Goudeau (7), L.Gilbreath (1), T.Blach (1)"
17,2022-04-26,boxscore,COL,@,PHI,L,3,10,,45206,4,2.5,Eflin,Márquez,,0.1381944444,N,22300.0,1.02,--,,37,33,3,6,2,0,2,3,0,0,3,6,0.258,0.324,0.424,0.747,14,0,1,0,0,0,0,0.16,7,10,Zach Eflin,R,66,2022,8.0,162,102,30,15,"G.Márquez (5-25-L), J.Chacín (2), J.Lawrence (1), L.Gilbreath (0)"
18,2022-04-27,boxscore,COL,@,PHI,L,3,7,,45207,4,2.5,Suárez,Feltner,,0.1388888889,N,20127.0,0.99,---,,38,36,3,12,1,0,1,3,0,0,2,7,0.263,0.326,0.425,0.751,16,2,0,0,0,0,0,0.393,8,9,Ranger Suárez,L,48,2022,8.0,149,95,29,13,"R.Feltner (99-42-L), C.Estévez (2), R.Stephenson (3), D.Bard (7)"
19,2022-04-28,boxscore,COL,@,PHI,L,1,7,,45208,4,3,Wheeler,Gomber,,0.1305555556,D,20098.0,0.99,----,,37,31,1,5,1,1,0,1,0,0,6,10,0.258,0.325,0.417,0.742,8,1,0,0,0,0,0,0.238,9,10,Zack Wheeler,R,73,2022,8.0,136,83,19,12,"A.Gomber (4-61-L), T.Kinley (3), J.Lawrence (1)"
20,2022-04-29,boxscore,COL,,CIN,W,10,4,,45239,4,2.5,Senzatela,Greene,,0.1423611111,N,30206.0,0.89,+,,47,39,10,14,4,0,2,10,0,0,8,11,0.264,0.334,0.428,0.762,24,0,0,0,0,1,1,0.462,13,10,Hunter Greene,R,37,2022,9.0,135,84,24,10,"A.Senzatela (5-54-W), J.Chacín (2-H), A.Colomé (5), A.Goudeau (3)"
21,2022-04-30,boxscore,COL,,CIN,W,4,3,,45269,4,2,Kuhl,Warren,Bard,0.1048611111,N,32179.0,0.9,++,,30,26,4,5,1,1,0,3,0,1,4,4,0.261,0.332,0.424,0.756,8,1,0,0,0,0,0,0.227,2,10,Connor Overton,R,59,2022,9.0,98,72,19,13,"C.Kuhl (5-60-W), T.Kinley (1-H), D.Bard (2-S)"
22,2022-05-01,boxscore,COL,,CIN,W,10,1,,13-9,4,1.5,Freeland,Sanmartin,,0.1222222222,D,32574.0,0.97,+++,,42,36,10,12,2,0,2,10,0,0,5,8,0.265,0.337,0.43,0.767,20,1,1,0,0,1,0,0.385,8,9,Reiver Sanmartin,L,14,2022,9.0,99,66,12,13,"K.Freeland (5-68-W), R.Stephenson (3), C.Estévez (3)"
23,2022-05-03,boxscore,COL,,WSN,L,2,10,,13-10,4,2.5,Fedde,Márquez,,0.1104166667,N,20758.0,1.04,-,,35,33,2,7,1,0,1,2,0,0,2,3,0.262,0.334,0.426,0.76,11,1,0,0,0,0,0,0.207,6,10,Erick Fedde,R,62,2022,9.0,138,93,20,15,"G.Márquez (6-22-L), T.Blach (7), J.Lawrence (4)"
24,2022-05-04,boxscore,COL,,WSN,W,5,2,,14-10,3,2.5,Gomber,Corbin,Bard,0.09583333333,N,19387.0,0.99,+,,35,35,5,9,2,1,0,5,0,0,0,3,0.262,0.331,0.424,0.755,13,1,0,0,0,2,0,0.281,6,9,Patrick Corbin,L,51,2022,9.0,124,83,14,21,"A.Gomber (5-57-W), T.Kinley (3-H), D.Bard (3-S)"
25,2022-05-05,boxscore,COL,,WSN,W,9,7,,15-10,3,2,Chacín,Sanchez,Bard,0.1423611111,D,30139.0,0.98,++,,38,34,9,10,2,0,3,9,0,1,3,11,0.263,0.333,0.431,0.764,21,0,1,0,0,1,0,0.35,5,9,Aaron Sanchez,R,27,2022,9.0,157,99,17,11,"A.Senzatela (5-38), J.Chacín (5-W), R.Stephenson (3), T.Kinley (0-H), 
A.Colomé (5-H), D.Bard (0-S)"
26,2022-05-06,boxscore,COL,@,ARI,L,1,4,,15-11,3,2.5,Kelly,Estévez,Melancon,0.1159722222,N,18551.0,1.11,-,,36,32,1,7,2,0,0,1,1,0,3,8,0.262,0.331,0.426,0.757,9,0,0,1,0,0,0,0.292,8,9,Merrill Kelly,R,72,2022,8.0,135,82,20,14,"C.Kuhl (5-65), R.Stephenson (0), C.Estévez (4-L), J.Lawrence (2)"
27,2022-05-07,boxscore,COL,@,ARI,W,4,1,,16-11,3,3,Colomé,Melancon,Bard,0.1381944444,N,24133.0,1.06,+,,38,36,4,8,0,0,0,3,0,0,2,8,0.26,0.328,0.418,0.746,8,0,0,0,0,1,0,0.286,7,11,Zach Davies,R,71,2022,9.0,133,79,24,16,"K.Freeland (5-65), T.Kinley (1), A.Colomé (1-W), D.Bard (1-S)"
28,2022-05-08,boxscore,COL,@,ARI,L,0,4,,16-12,3,4,Gallen,Márquez,,0.1138888889,D,19323.0,1.07,-,,33,32,0,5,1,0,0,0,0,0,0,10,0.257,0.324,0.41,0.734,6,0,1,0,0,0,0,0.227,6,9,Zac Gallen,R,74,2022,8.0,133,85,18,15,"G.Márquez (4-49-L), T.Blach (4), C.Estévez (1)"
29,2022-05-09,boxscore,COL,@,SFG,L,5,8,,16-13,4,4,Rodón,Gomber,,0.1354166667,N,20039.0,1.06,--,,38,36,5,11,4,0,0,4,0,0,2,16,0.258,0.324,0.41,0.735,15,2,0,0,0,0,0,0.55,6,9,Carlos Rodón,L,62,2022,8.0,160,99,22,10,"A.Gomber (4-39-L), R.Stephenson (2), A.Goudeau (9)"
30,2022-05-10,boxscore,COL,@,SFG,L,2,9,,16-14,5,5,Wood,Senzatela,,0.1319444444,N,21472.0,1.02,---,,38,35,2,10,1,1,0,1,0,0,2,7,0.259,0.324,0.409,0.733,13,1,0,0,1,0,0,0.345,9,9,Alex Wood,L,54,2022,8.0,175,107,23,9,"A.Senzatela (4-26-L), L.Gilbreath (13), T.Blach (1), J.Chacín (4)"
31,2022-05-11,boxscore,COL,@,SFG,L,1,7,,16-15,5,5,Cobb,Kuhl,,0.1347222222,D,23341.0,0.96,----,,32,30,1,4,0,0,0,1,1,1,2,10,0.256,0.32,0.401,0.721,4,0,0,0,0,0,0,0.2,4,9,Alex Cobb,R,62,2022,8.0,176,113,22,23,"C.Kuhl (4-35-L), C.Estévez (2), A.Colomé (3), D.Bard (3), R.Stephenson (1)"
32,2022-05-13,boxscore,COL,,KCR,L,10,14,,16-16,5,4.5,Coleman,Freeland,Barlow,0.1618055556,N,35176.0,0.85,-----,,45,40,10,13,3,0,2,9,1,0,3,6,0.258,0.322,0.406,0.729,22,1,1,0,1,2,0,0.333,8,9,Zack Greinke,R,28,2022,9.0,153,101,19,15,"K.Freeland (5-10-L), J.Chacín (2), A.Colomé (1), C.Estévez (1), T.Blach (2)"
33,2022-05-14,boxscore,COL,,KCR,W,10,4,,17-16,5,3.5,Márquez,Hernández,,0.1104166667,N,40534.0,0.82,+,,38,31,10,10,1,0,3,10,0,1,5,7,0.26,0.325,0.413,0.738,20,0,0,0,2,0,0,0.304,4,10,Carlos Hernández,R,10,2022,9.0,124,83,16,21,"G.Márquez (5-59-W), A.Goudeau (4), T.Kinley (6), L.Gilbreath (3)"
34,2022-05-15,boxscore,COL,,KCR,L,7,8,,17-17,5,4.5,Staumont,Bard,Barlow,0.1409722222,D,34505.0,0.86,-,,42,35,7,9,1,0,0,7,0,1,6,6,0.26,0.326,0.409,0.735,10,0,0,0,1,0,0,0.3,8,9,Daniel Lynch IV,L,62,2022,9.0,147,87,19,12,"A.Gomber (5-52), J.Chacín (1), R.Stephenson (3), T.Kinley (0-H), D.Bard 
(3-BL)"
35,2022-05-16,boxscore,COL,,SFG,L,6,7,,17-18,5,5.5,Brebbia,Bard,Doval,0.1409722222,N,23180.0,0.9,--,,42,37,6,11,1,0,1,6,0,0,4,10,0.261,0.328,0.409,0.737,15,1,1,0,0,0,0,0.385,9,10,Alex Wood,L,43,2022,9.0,159,106,20,19,"A.Senzatela (5-56), T.Blach (2), A.Goudeau (1), L.Gilbreath (1), C.Estévez 
(2), A.Colomé (2), D.Bard (0-L)"
36,2022-05-17,boxscore,COL,,SFG,L,7,10,,17-19,4,7,Cobb,Kuhl,Doval,0.1527777778,N,25735.0,0.86,---,,40,37,7,12,2,0,1,7,0,0,3,6,0.263,0.329,0.411,0.74,17,2,0,0,0,0,0,0.367,6,9,Alex Cobb,R,23,2022,9.0,200,116,30,18,"C.Kuhl (5-20-L), J.Chacín (1), J.Lawrence (10), R.Stephenson (1), A.Colomé 
(0), L.Gilbreath (0)"
37,2022-05-18,boxscore,COL,,SFG,W,5,3,,18-19,4,7,Kinley,Alvarez,Bard,0.1125,D,26713.0,0.75,+,,34,31,5,8,1,0,2,5,0,0,2,7,0.263,0.328,0.412,0.741,15,0,0,1,0,0,0,0.273,5,11,Logan Webb,R,61,2022,9.0,147,97,29,17,"K.Freeland (4-52), R.Stephenson (0), T.Kinley (2-W), D.Bard (1-S)"
38,2022-05-21,boxscore,COL,,NYM,L,1,5,,18-20,5,8,Carrasco,Márquez,,0.1215277778,D,20737.0,0.76,-,,37,36,1,9,1,0,0,1,0,0,0,7,0.263,0.327,0.409,0.735,10,0,1,0,0,0,0,0.31,9,10,Carlos Carrasco,R,54,2022,9.0,145,92,14,19,"G.Márquez (6-38-L), J.Chacín (3), C.Estévez (4)"
39,2022-05-21,boxscore,COL,,NYM,W,11,3,,19-20,5,8,Goudeau,Williams,,0.1236111111,N,25783.0,0.71,+,,40,36,11,12,2,0,3,10,0,0,1,6,0.265,0.328,0.415,0.743,23,0,2,0,0,0,1,0.333,5,10,Trevor Williams,R,42,2022,9.0,137,93,15,20,"T.Blach (4-38), A.Goudeau (4-W), J.Lawrence (3-H), R.Stephenson (2), 
A.Colomé (3), L.Gilbreath (3)"
40,2022-05-22,boxscore,COL,,NYM,L,0,2,,19-21,5,8,Walker,Gomber,Díaz,0.1069444444,D,35248.0,0.71,-,,36,32,0,6,0,0,0,0,0,0,4,9,0.263,0.327,0.41,0.737,6,1,0,0,0,0,0,0.261,9,9,Taijuan Walker,R,71,2022,9.0,120,82,17,10,"A.Gomber (6-57-L), L.Gilbreath (0), T.Kinley (3)"
41,2022-05-23,boxscore,COL,@,PIT,L,1,2,,19-22,5,9,Bednar,Kinley,,0.1284722222,N,8376.0,0.67,--,,37,33,1,7,0,0,0,0,0,0,4,5,0.262,0.326,0.405,0.731,7,3,0,0,0,1,0,0.25,9,10,JT Brubaker,R,64,2022,8.0,153,92,31,6,"C.Kuhl (5-46), T.Blach (1), T.Kinley (0-L)"
42,2022-05-24,boxscore,COL,@,PIT,W,2,1,10.0,20-22,5,9,Bard,Bednar,,0.1395833333,N,9009.0,0.63,+,,39,37,2,7,1,0,0,2,1,0,2,9,0.26,0.324,0.4,0.724,8,1,0,0,0,1,0,0.25,8,12,Roansy Contreras,R,64,2022,10.0,158,102,31,15,"K.Freeland (5-59), J.Chacín (2), L.Gilbreath (1), A.Colomé (2), D.Bard (5-W)"
43,2022-05-25,boxscore,COL,@,PIT,L,5,10,,20-23,5,9,Peters,Lawrence,,0.1388888889,D,10014.0,0.66,-,,40,37,5,13,2,0,1,5,0,0,3,8,0.262,0.326,0.402,0.728,18,2,0,0,0,0,0,0.429,8,9,Zach Thompson,R,32,2022,8.0,170,104,20,18,"R.Feltner (27-58), L.Gilbreath (0-H), C.Estévez (3-BS), J.Lawrence (3-L), 
A.Goudeau (3)"
44,2022-05-26,boxscore,COL,@,WSN,L,3,7,,20-24,5,10,Corbin,Márquez,,0.1111111111,N,16264.0,0.64,--,,36,34,3,8,2,1,0,3,1,0,2,4,0.261,0.325,0.401,0.726,12,3,0,0,0,1,0,0.267,6,9,Patrick Corbin,L,48,2022,8.0,133,76,16,8,"G.Márquez (4-39-L), T.Blach (2), J.Chacín (1)"
45,2022-05-28,boxscore,COL,@,WSN,L,7,13,,20-25,5,11,Ramírez,Gomber,,0.1506944444,D,20294.0,0.58,---,,41,38,7,12,1,0,1,7,1,0,2,7,0.263,0.325,0.402,0.727,16,0,0,0,1,0,0,0.355,7,9,Aaron Sanchez,R,20,2022,8.0,186,110,26,17,"A.Gomber (5-6-L), A.Goudeau (2), J.Chacín (1), C.Estévez (2), R.Stephenson 
(6)"
46,2022-05-28,boxscore,COL,@,WSN,W,3,2,,21-25,5,11,Kuhl,Finnegan,Bard,0.1201388889,N,26535.0,0.53,+,,41,36,3,10,0,0,0,3,0,0,3,5,0.263,0.326,0.399,0.725,10,0,1,1,0,1,0,0.323,11,11,Joan Adon,R,57,2022,9.0,134,89,23,20,"C.Kuhl (4-57-W), T.Kinley (4-H), D.Bard (3-S)"
47,2022-05-29,boxscore,COL,@,WSN,L,5,6,,21-26,5,12,Gray,Freeland,Rainey,0.1340277778,D,25225.0,0.58,-,,40,36,5,10,2,0,1,5,0,0,4,9,0.263,0.326,0.399,0.726,15,1,0,0,0,0,0,0.346,8,9,Josiah Gray,R,56,2022,8.0,138,84,20,11,"K.Freeland (4-33-L), R.Stephenson (0), C.Smith (99), A.Colomé (4)"
48,2022-05-30,boxscore,COL,,MIA,W,7,1,,22-26,5,11,Feltner,Sulser,,0.1222222222,D,40275.0,0.53,+,,37,31,7,10,1,2,0,7,0,0,5,8,0.265,0.328,0.401,0.729,15,2,0,0,1,0,0,0.417,6,11,Pablo López,R,67,2022,9.0,118,77,17,17,"R.Feltner (4-70-W), T.Kinley (1-H), L.Gilbreath (4)"
49,2022-06-01,boxscore,COL,,MIA,L,1,14,,22-27,5,10,Cabrera,Senzatela,,0.125,D,,0.59,-,,36,30,1,3,1,0,0,1,0,0,4,12,0.262,0.326,0.396,0.722,4,0,2,0,0,0,0,0.167,8,11,Edward Cabrera,R,75,2022,9.0,167,105,26,10,"A.Senzatela (15-21-L), J.Chacín (3), C.Smith (2), C.Estévez (3), R.Grichuk 
(99)"
50,2022-06-01,boxscore,COL,,MIA,W-wo,13,12,10.0,23-27,5,10,Bard,Sulser,,0.1763888889,D,22719.0,0.53,+,,49,42,13,17,4,1,3,13,0,0,5,8,0.265,0.331,0.405,0.736,32,1,2,0,0,0,0,0.452,10,10,Trevor Rogers,L,28,2022,10.0,184,109,31,17,"G.Márquez (5-29), R.Stephenson (2-H), L.Gilbreath (1-BS), A.Colomé (2), 
T.Kinley (1), D.Bard (3-W)"
51,2022-06-02,boxscore,COL,,ATL,L,6,13,,23-28,5,11,Anderson,Gomber,,0.1236111111,N,26594.0,0.6,-,,40,37,6,13,3,0,2,5,0,0,3,12,0.267,0.332,0.409,0.741,22,3,0,0,0,0,0,0.478,7,9,Ian Anderson,R,40,2022,9.0,157,111,20,16,"A.Gomber (4-14-L), T.Blach (6), R.Stephenson (0)"
52,2022-06-03,boxscore,COL,,ATL,L,1,3,10.0,23-29,5,12,Minter,Estévez,Jansen,0.1472222222,N,37336.0,0.54,--,,34,33,1,3,1,0,0,1,0,0,1,8,0.264,0.328,0.404,0.732,4,0,0,0,0,0,0,0.12,4,9,Max Fried,L,81,2022,10.0,178,112,12,25,"C.Kuhl (5-63), A.Colomé (1), T.Kinley (1), D.Bard (1), C.Estévez (1-L), 
L.Gilbreath (1)"
53,2022-06-04,boxscore,COL,,ATL,L,2,6,11.0,23-30,5,12,Minter,Chacín,,0.1486111111,N,41054.0,0.48,---,,41,35,2,3,0,0,0,1,0,0,6,11,0.26,0.326,0.397,0.724,3,1,0,0,0,0,0,0.125,8,11,Spencer Strider,R,54,2022,11.0,148,99,17,18,"K.Freeland (5-65), T.Kinley (0), D.Bard (0), A.Colomé (0), J.Chacín (2-L)"
54,2022-06-05,boxscore,COL,,ATL,L,7,8,,23-31,5,12,Morton,Feltner,Jansen,0.1479166667,D,39409.0,0.44,----,,43,39,7,12,2,0,3,7,0,0,4,12,0.261,0.327,0.402,0.729,23,0,0,0,0,0,0,0.375,9,10,Charlie Morton,R,44,2022,9.0,171,117,28,22,"R.Feltner (5-23-L), J.Chacín (0), L.Gilbreath (1), R.Stephenson (2), 
C.Estévez (1)"
55,2022-06-07,boxscore,COL,@,SFG,W,5,3,,24-31,5,11,Márquez,Littell,Bard,0.1340277778,N,24785.0,0.4,+,,38,35,5,8,1,0,2,5,2,0,2,8,0.261,0.326,0.402,0.728,15,0,0,0,1,1,0,0.231,6,11,Carlos Rodón,L,50,2022,9.0,148,92,26,12,"G.Márquez (5-55-W), T.Kinley (2-H), A.Colomé (2-H), D.Bard (2-S)"
56,2022-06-08,boxscore,COL,@,SFG,L-wo,1,2,10.0,24-32,5,12,Doval,Estévez,,0.1173611111,N,21535.0,0.48,-,,35,35,1,6,1,0,0,1,0,0,0,8,0.259,0.323,0.398,0.722,7,1,0,0,0,0,0,0.222,5,9,Alex Wood,L,68,2022,9.1,145,90,24,13,"A.Senzatela (6-61), A.Colomé (0), T.Kinley (0), D.Bard (0), C.Estévez (2-L)"
57,2022-06-09,boxscore,COL,@,SFG,W,4,2,,25-32,5,12,Gomber,Webb,Colomé,0.1222222222,D,23780.0,0.42,+,,39,37,4,10,2,0,0,4,0,1,2,5,0.259,0.323,0.397,0.72,12,1,0,0,0,3,0,0.313,8,10,Logan Webb,R,47,2022,9.0,143,94,19,19,"A.Gomber (6-58-W), R.Stephenson (3-H), C.Estévez (0-H), A.Colomé (0-S)"
58,2022-06-10,boxscore,COL,@,SDP,L,0,9,,25-33,5,12,Musgrove,Kuhl,,0.1277777778,N,35207.0,0.43,-,,33,31,0,5,1,0,0,0,0,0,2,11,0.258,0.322,0.394,0.715,6,1,0,0,0,0,0,0.25,6,11,Joe Musgrove,R,70,2022,8.0,175,107,33,10,"C.Kuhl (6-23-L), T.Blach (7), L.Gilbreath (4)"
59,2022-06-11,boxscore,COL,@,SDP,L-wo,1,2,10.0,25-34,5,11.5,Wilson,Estévez,,0.1270833333,D,31415.0,0.4,--,,39,36,1,8,2,0,0,1,0,1,3,11,0.257,0.321,0.392,0.713,10,2,0,0,0,0,0,0.32,9,12,Nick Martinez,R,61,2022,9.2,136,92,23,18,"R.Feltner (5-69), L.Gilbreath (0), A.Colomé (1), D.Bard (2), C.Estévez (1-L)"
60,2022-06-11,boxscore,COL,@,SDP,W,6,2,,26-34,5,11.5,Freeland,Gore,,0.1388888889,N,30040.0,0.34,+,,43,37,6,9,2,0,0,6,1,0,5,8,0.257,0.321,0.39,0.711,11,0,0,0,1,2,0,0.3,10,10,MacKenzie Gore,L,22,2022,9.0,146,92,21,16,"K.Freeland (6-59-W), R.Stephenson (1), A.Colomé (0), C.Estévez (0)"
61,2022-06-12,boxscore,COL,@,SDP,W,4,2,,27-34,5,10.5,Márquez,García,Bard,0.1118055556,D,41754.0,0.39,++,,38,35,4,9,1,0,0,4,0,0,2,10,0.257,0.32,0.388,0.709,10,0,0,0,1,0,0,0.346,7,12,Blake Snell,L,57,2022,9.0,122,77,23,13,"G.Márquez (4-63-W), L.Gilbreath (0-H), D.Bard (0-S)"
62,2022-06-14,boxscore,COL,,CLE,L,3,4,10.0,27-35,5,11.5,Shaw,Stephenson,Clase,0.1263888889,N,28377.0,0.35,-,,40,37,3,9,1,1,1,3,0,1,3,10,0.257,0.32,0.389,0.709,15,2,0,0,0,1,0,0.308,8,10,Shane Bieber,R,50,2022,10.0,145,95,28,8,"A.Senzatela (5-47), J.Chacín (8), A.Colomé (2), D.Bard (1), R.Stephenson 
(2-L)"
63,2022-06-15,boxscore,COL,,CLE,L,5,7,,27-36,5,12.5,Shaw,Gomber,Clase,0.1263888889,N,23838.0,0.31,--,,39,37,5,11,3,0,0,2,0,1,2,5,0.257,0.32,0.388,0.709,14,1,0,0,0,1,0,0.344,7,9,Konnor Pilkington,L,41,2022,9.0,148,95,22,14,"A.Gomber (5-29-L), C.Smith (13), J.Chacín (0), C.Estévez (3)"
64,2022-06-16,boxscore,COL,,CLE,L,2,4,,27-37,5,13.5,McKenzie,Kuhl,Clase,0.1180555556,D,26629.0,0.26,---,,39,36,2,11,1,1,0,2,0,0,2,7,0.258,0.32,0.388,0.709,14,1,0,0,1,0,0,0.367,10,9,Triston McKenzie,R,59,2022,9.0,136,90,26,12,"C.Kuhl (5-48-L), L.Gilbreath (3), R.Stephenson (1), J.Bird (99)"
65,2022-06-17,boxscore,COL,,SDP,W,10,4,,28-37,5,12.5,Freeland,Gore,,0.1215277778,N,34304.0,0.24,+,,40,36,10,14,2,1,3,10,0,0,3,7,0.26,0.323,0.394,0.717,27,2,1,0,0,0,0,0.423,6,9,MacKenzie Gore,L,10,2022,9.0,112,76,16,3,"K.Freeland (5-44-W), C.Estévez (1), J.Bird (0)"
